Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
4233759141,"Oct 23, 2020, 5:13:21 PM",Ciclismo al anochecer,Ride,"",3461,12.74,,,false,"",RockRider 6.3 2013,activities/4233759141.gpx,,,3461.0,3125.0,12746.900390625,10.100000381469727,4.079008102416992,84.15943145751953,83.65692901611328,18.399999618530273,64.69999694824219,30.799999237060547,0.010198557749390602,,,,,,,,138.06527709960938,481.0711975097656,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13763030.0,,,,,,,,,,,,,3829.0,,,,,,,,,,,,""
4270758533,"Nov 1, 2020, 9:34:10 AM",Ciclismo por la mañana,Ride,"",7347,24.67,,,false,"",RockRider 6.3 2013,activities/4270758533.gpx,,,7347.0,6492.0,24675.80078125,10.0,3.800955057144165,304.0299072265625,320.974853515625,22.200000762939453,235.8000030517578,25.399999618530273,0.01661546900868416,,,,,,,,126.38218688964844,914.8275756835938,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13763030.0,,,,,,,,,,,,,5238.60009765625,,,,,,,,,,,,""
4273178407,"Nov 1, 2020, 6:32:17 PM",Guinardó ruta,Ride,"",2491,9.40,,,false,"",RockRider 6.3 2013,activities/4273178407.gpx,,,2491.0,2324.0,9402.599609375,13.899999618530273,4.04586935043335,104.04512023925781,104.6449966430664,46.900001525878906,126.5,14.300000190734863,-0.006381213665008545,,,,,,,,91.04902648925781,235.93170166015625,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13763030.0,,,,,,,,,,,,,1123.800048828125,,,,,,,,,,,,""
4274963132,"Nov 2, 2020, 8:33:53 AM",Ciclismo por la mañana,Ride,"",5803,12.99,,,false,"",RockRider 6.3 2013,activities/4274963132.gpx,,,5803.0,5661.0,12994.0,9.100000381469727,2.295354127883911,77.25841522216797,77.7583999633789,7.099999904632568,70.4000015258789,13.800000190734863,-0.0038479298818856478,,,,,,,,78.11062622070312,493.0354309082031,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13763030.0,,,,,,,,,,,,,1510.5999755859375,,,,,,,,,,,,""
4279285751,"Nov 3, 2020, 6:26:48 AM",Roquetes Tibidabo Vallvidrera,Ride,"",9217,30.09,,,false,"",RockRider 6.3 2013,activities/4279285751.gpx,,,9217.0,8532.0,30096.19921875,15.180000305175781,3.527449607849121,581.6365966796875,579.7779541015625,60.79999923706055,504.29998779296875,48.33333206176758,0.0006645357352681458,,,,,,,,134.86325073242188,1282.9783935546875,,,,,,,,,4.0,,,,,0.0,94.0,0.0,,1.0,,,,,,,,,,,,,,,,13763030.0,,,,,,,,,,,,,10884.7001953125,,,,,,,,,,,,""
4310156313,"Nov 8, 2020, 7:45:38 PM",Ciclismo al anochecer,Ride,"",3023,11.74,,,false,"",RockRider 6.3 2013,activities/4310156313.gpx,,,3023.0,2915.0,11742.7998046875,11.800000190734863,4.028404712677002,144.9234619140625,145.0229949951172,8.800000190734863,126.5,25.0,-0.0008515856461599469,,,,,,,,92.44529724121094,300.468017578125,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13763030.0,,,,,,,,,,,,,428.29998779296875,,,,,,,,,,,,""
4311458578,"Nov 9, 2020, 6:18:51 AM",Ciclismo por la mañana,Ride,"",6553,17.82,,,false,"",RockRider 6.3 2013,activities/4311458578.gpx,,,6553.0,5737.0,17825.80078125,11.800000190734863,3.107163906097412,342.09710693359375,342.7159423828125,60.79999923706055,351.5,20.83333396911621,-0.0005609846557490528,,,,,,,,135.98069763183594,869.835205078125,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13763030.0,,,,,,,,,,,,,7960.2998046875,,,,,,,,,,,,""
4338126829,"Nov 14, 2020, 6:17:54 PM",Ciclismo al anochecer,Ride,"",4607,11.19,,,false,"",RockRider 6.3 2013,activities/4338126829.gpx,,,4607.0,2862.0,11196.2998046875,13.300000190734863,3.9120545387268066,84.0184097290039,85.61840057373047,19.200000762939453,76.0,29.100000381469727,-0.01429043523967266,,,,,,,,79.70230865478516,254.34042358398438,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13763030.0,,,,,,,,,,,,,2419.300048828125,,,,,,,,,,,,""
4343431803,"Nov 15, 2020, 5:05:35 PM",Ciclismo al anochecer,Ride,"",6199,24.25,,,false,"",RockRider 6.3 2013,activities/4343431803.gpx,,,6199.0,5923.0,24249.30078125,11.100000381469727,4.094090938568115,116.53083801269531,117.33100128173828,7.0,64.9000015258789,26.600000381469727,-0.0032990642357617617,,,,,,,,76.13054656982422,502.77716064453125,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13763030.0,,,,,,,,,,,,,6406.39990234375,,,,,,,,,,,,""
4347115904,"Nov 16, 2020, 4:31:20 PM",Ciclismo por la tarde,Ride,"",6269,23.55,,,false,"",RockRider 6.3 2013,activities/4347115904.gpx,,,6269.0,5817.0,23549.80078125,14.100000381469727,4.0484442710876465,64.44247436523438,64.5425033569336,7.099999904632568,65.0,13.300000190734863,-0.0004246320459060371,,,,,,,,53.245853424072266,345.3502197265625,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13763030.0,,,,,,,,,,,,,2318.5,,,,,,,,,,,,""
